id,page,chapter,verseNumber,verseText,chapterName
2228,303,18,88,وأما من آمن وعمل صالحا فله جزاء الحسنى وسنقول له من أمرنا يسرا,الكهف
2229,303,18,89,ثم أتبع سببا,الكهف
2230,303,18,90,حتى إذا بلغ مطلع الشمس وجدها تطلع على قوم لم نجعل لهم من دونها سترا,الكهف
2231,303,18,91,كذلك وقد أحطنا بما لديه خبرا,الكهف
2232,303,18,92,ثم أتبع سببا,الكهف
2233,303,18,93,حتى إذا بلغ بين السدين وجد من دونهما قوما لا يكادون يفقهون قولا,الكهف
2234,303,18,94,قالوا ياذا القرنين إن يأجوج ومأجوج مفسدون في الأرض فهل نجعل لك خرجا على أن تجعل بيننا وبينهم سدا,الكهف
2235,303,18,95,قال ما مكني فيه ربي خير فأعينوني بقوة أجعل بينكم وبينهم ردما,الكهف
2236,303,18,96,آتوني زبر الحديد حتى إذا ساوى بين الصدفين قال انفخوا حتى إذا جعله نارا قال آتوني أفرغ عليه قطرا,الكهف
2237,303,18,97,فما اسطاعوا أن يظهروه وما استطاعوا له نقبا,الكهف
2238,304,18,98,قال هذا رحمة من ربي فإذا جاء وعد ربي جعله دكاء وكان وعد ربي حقا,الكهف
2239,304,18,99,وتركنا بعضهم يومئذ يموج في بعض ونفخ في الصور فجمعناهم جمعا,الكهف
2240,304,18,100,وعرضنا جهنم يومئذ للكافرين عرضا,الكهف
2241,304,18,101,الذين كانت أعينهم في غطاء عن ذكري وكانوا لا يستطيعون سمعا,الكهف
2242,304,18,102,أفحسب الذين كفروا أن يتخذوا عبادي من دوني أولياء إنا أعتدنا جهنم للكافرين نزلا,الكهف
2243,304,18,103,قل هل ننبئكم بالأخسرين أعمالا,الكهف
2244,304,18,104,الذين ضل سعيهم في الحياة الدنيا وهم يحسبون أنهم يحسنون صنعا,الكهف
2245,304,18,105,أولئك الذين كفروا بآيات ربهم ولقائه فحبطت أعمالهم فلا نقيم لهم يوم القيامة وزنا,الكهف
2246,304,18,106,ذلك جزاؤهم جهنم بما كفروا واتخذوا آياتي ورسلي هزوا,الكهف
2247,304,18,107,إن الذين آمنوا وعملوا الصالحات كانت لهم جنات الفردوس نزلا,الكهف
2248,304,18,108,خالدين فيها لا يبغون عنها حولا,الكهف
2249,304,18,109,قل لو كان البحر مدادا لكلمات ربي لنفد البحر قبل أن تنفد كلمات ربي ولو جئنا بمثله مددا,الكهف
2250,304,18,110,قل إنما أنا بشر مثلكم يوحى إلي أنما إلهكم إله واحد فمن كان يرجو لقاء ربه فليعمل عملا صالحا ولا يشرك بعبادة ربه أحدا,الكهف
2251,305,19,1,كهيعص,مريم
2252,305,19,2,ذكر رحمة ربك عبده زكريا,مريم
2253,305,19,3,إذ نادى ربه نداء خفيا,مريم
2254,305,19,4,قال رب إني وهن العظم مني واشتعل الرأس شيبا ولم أكن بدعائك رب شقيا,مريم
2255,305,19,5,وإني خفت الموالي من ورائي وكانت امرأتي عاقرا فهب لي من لدنك وليا,مريم
2256,305,19,6,يرثني ويرث من آل يعقوب واجعله رب رضيا,مريم
2257,305,19,7,يازكريا إنا نبشرك بغلام اسمه يحيى لم نجعل له من قبل سميا,مريم
2258,305,19,8,قال رب أنى يكون لي غلام وكانت امرأتي عاقرا وقد بلغت من الكبر عتيا,مريم
2259,305,19,9,قال كذلك قال ربك هو علي هين وقد خلقتك من قبل ولم تك شيئا,مريم
2260,305,19,10,قال رب اجعل لي آية قال آيتك ألا تكلم الناس ثلاث ليال سويا,مريم
2261,305,19,11,فخرج على قومه من المحراب فأوحى إليهم أن سبحوا بكرة وعشيا,مريم
2262,306,19,12,يايحيى خذ الكتاب بقوة وآتيناه الحكم صبيا,مريم
2263,306,19,13,وحنانا من لدنا وزكاة وكان تقيا,مريم
2264,306,19,14,وبرا بوالديه ولم يكن جبارا عصيا,مريم
2265,306,19,15,وسلام عليه يوم ولد ويوم يموت ويوم يبعث حيا,مريم
2266,306,19,16,واذكر في الكتاب مريم إذ انتبذت من أهلها مكانا شرقيا,مريم
2267,306,19,17,فاتخذت من دونهم حجابا فأرسلنا إليها روحنا فتمثل لها بشرا سويا,مريم
2268,306,19,18,قالت إني أعوذ بالرحمن منك إن كنت تقيا,مريم
2269,306,19,19,قال إنما أنا رسول ربك لأهب لك غلاما زكيا,مريم
2270,306,19,20,قالت أنى يكون لي غلام ولم يمسسني بشر ولم أك بغيا,مريم
2271,306,19,21,قال كذلك قال ربك هو علي هين ولنجعله آية للناس ورحمة منا وكان أمرا مقضيا,مريم
2272,306,19,22,فحملته فانتبذت به مكانا قصيا,مريم
2273,306,19,23,فأجاءها المخاض إلى جذع النخلة قالت ياليتني مت قبل هذا وكنت نسيا منسيا,مريم
2274,306,19,24,فناداها من تحتها ألا تحزني قد جعل ربك تحتك سريا,مريم
2275,306,19,25,وهزي إليك بجذع النخلة تساقط عليك رطبا جنيا,مريم
2276,307,19,26,فكلي واشربي وقري عينا فإما ترين من البشر أحدا فقولي إني نذرت للرحمن صوما فلن أكلم اليوم إنسيا,مريم
2277,307,19,27,فأتت به قومها تحمله قالوا يامريم لقد جئت شيئا فريا,مريم
2278,307,19,28,ياأخت هارون ما كان أبوك امرأ سوء وما كانت أمك بغيا,مريم
2279,307,19,29,فأشارت إليه قالوا كيف نكلم من كان في المهد صبيا,مريم
2280,307,19,30,قال إني عبد الله آتاني الكتاب وجعلني نبيا,مريم
2281,307,19,31,وجعلني مباركا أين ما كنت وأوصاني بالصلاة والزكاة ما دمت حيا,مريم
2282,307,19,32,وبرا بوالدتي ولم يجعلني جبارا شقيا,مريم
2283,307,19,33,والسلام علي يوم ولدت ويوم أموت ويوم أبعث حيا,مريم
2284,307,19,34,ذلك عيسى ابن مريم قول الحق الذي فيه يمترون,مريم
2285,307,19,35,ما كان لله أن يتخذ من ولد سبحانه إذا قضى أمرا فإنما يقول له كن فيكون,مريم
2286,307,19,36,وإن الله ربي وربكم فاعبدوه هذا صراط مستقيم,مريم
2287,307,19,37,فاختلف الأحزاب من بينهم فويل للذين كفروا من مشهد يوم عظيم,مريم
2288,307,19,38,أسمع بهم وأبصر يوم يأتوننا لكن الظالمون اليوم في ضلال مبين,مريم
2289,308,19,39,وأنذرهم يوم الحسرة إذ قضي الأمر وهم في غفلة وهم لا يؤمنون,مريم
2290,308,19,40,إنا نحن نرث الأرض ومن عليها وإلينا يرجعون,مريم
2291,308,19,41,واذكر في الكتاب إبراهيم إنه كان صديقا نبيا,مريم
2292,308,19,42,إذ قال لأبيه ياأبت لم تعبد ما لا يسمع ولا يبصر ولا يغني عنك شيئا,مريم
2293,308,19,43,ياأبت إني قد جاءني من العلم ما لم يأتك فاتبعني أهدك صراطا سويا,مريم
2294,308,19,44,ياأبت لا تعبد الشيطان إن الشيطان كان للرحمن عصيا,مريم
2295,308,19,45,ياأبت إني أخاف أن يمسك عذاب من الرحمن فتكون للشيطان وليا,مريم
2296,308,19,46,قال أراغب أنت عن آلهتي ياإبراهيم لئن لم تنته لأرجمنك واهجرني مليا,مريم
2297,308,19,47,قال سلام عليك سأستغفر لك ربي إنه كان بي حفيا,مريم
2298,308,19,48,وأعتزلكم وما تدعون من دون الله وأدعو ربي عسى ألا أكون بدعاء ربي شقيا,مريم
2299,308,19,49,فلما اعتزلهم وما يعبدون من دون الله وهبنا له إسحاق ويعقوب وكلا جعلنا نبيا,مريم
2300,308,19,50,ووهبنا لهم من رحمتنا وجعلنا لهم لسان صدق عليا,مريم
2301,308,19,51,واذكر في الكتاب موسى إنه كان مخلصا وكان رسولا نبيا,مريم
2302,309,19,52,وناديناه من جانب الطور الأيمن وقربناه نجيا,مريم
2303,309,19,53,ووهبنا له من رحمتنا أخاه هارون نبيا,مريم
2304,309,19,54,واذكر في الكتاب إسماعيل إنه كان صادق الوعد وكان رسولا نبيا,مريم
2305,309,19,55,وكان يأمر أهله بالصلاة والزكاة وكان عند ربه مرضيا,مريم
2306,309,19,56,واذكر في الكتاب إدريس إنه كان صديقا نبيا,مريم
2307,309,19,57,ورفعناه مكانا عليا,مريم
2308,309,19,58,أولئك الذين أنعم الله عليهم من النبيين من ذرية آدم وممن حملنا مع نوح ومن ذرية إبراهيم وإسرائيل وممن هدينا واجتبينا إذا تتلى عليهم آيات الرحمن خروا سجدا وبكيا,مريم
2309,309,19,59,فخلف من بعدهم خلف أضاعوا الصلاة واتبعوا الشهوات فسوف يلقون غيا,مريم
2310,309,19,60,إلا من تاب وآمن وعمل صالحا فأولئك يدخلون الجنة ولا يظلمون شيئا,مريم
2311,309,19,61,جنات عدن التي وعد الرحمن عباده بالغيب إنه كان وعده مأتيا,مريم
2312,309,19,62,لا يسمعون فيها لغوا إلا سلاما ولهم رزقهم فيها بكرة وعشيا,مريم
2313,309,19,63,تلك الجنة التي نورث من عبادنا من كان تقيا,مريم
2314,309,19,64,وما نتنزل إلا بأمر ربك له ما بين أيدينا وما خلفنا وما بين ذلك وما كان ربك نسيا,مريم
2315,310,19,65,رب السموات والأرض وما بينهما فاعبده واصطبر لعبادته هل تعلم له سميا,مريم
2316,310,19,66,ويقول الإنسان أئذا ما مت لسوف أخرج حيا,مريم
2317,310,19,67,أو لا يذكر الإنسان أنا خلقناه من قبل ولم يك شيئا,مريم
2318,310,19,68,فوربك لنحشرنهم والشياطين ثم لنحضرنهم حول جهنم جثيا,مريم
2319,310,19,69,ثم لننزعن من كل شيعة أيهم أشد على الرحمن عتيا,مريم
